text_string,formatted_address,location_type,occurs_100k
elkhorn,"Elkhorn, Omaha, NE, USA",neighborhood,0.00062
castlegate,"Castle Gate, UT 84526, USA",locality,0.00062
yellow mountains,"Huangshan National Park, Huangshan Qu, Huangshan Shi, Anhui Sheng, China, 245800",establishment,0.00062
wangaroa,"Whangaroa 0478, New Zealand",locality,0.00062
lapis lazuli,"Lapis Lazuli Jewellers, 15005 Yonge St, Aurora, ON L4G 1M5, Canada",jewelry_store,0.00062
due de bordeaux,"Rue de Bordeaux, 24430 Razac-sur-l'Isle, France",route,0.00062
grindall,"Grind All Inc, 1113 Industrial Pkwy N, Brunswick, OH 44212, USA",general_contractor,0.00062
banqueting hall,"Cornucopia Banqueting Hall, 371 Pinewoods Rd, Torrington, CT 06790, USA",point_of_interest,0.00062
ichabod,"Ichabod's, 15 Irving Pl, New York, NY 10003, USA",bar,0.00062
island of sumatra,"Sumatra, Indonesia",natural_feature,0.00062
bojano,"86021 Bojano CB, Italy",locality,0.00062
alcazar,"Alcazar Tapas Bar, 1812 Cliff Dr, Santa Barbara, CA 93109, USA",bar,0.00062
ardea,"Ardea Biosciences, Inc., 9390 Towne Centre Dr, San Diego, CA 92121, USA",point_of_interest,0.00062
white lake,"White Lake, NC 28337, USA",locality,0.00062
portsmouth point,Portsmouth Point,natural_feature,0.00062
lely,"Lely USA Inc, 1610 E Vermeer Rd, Pella, IA 50219, USA",point_of_interest,0.00062
armyn,"Community Medical Providers: Carbonell Armyn Anne MD, 1570 E Herndon Ave, Fresno, CA 93720, USA",doctor,0.00062
kerens,"Kerens, TX 75144, USA",locality,0.00062
cloacina,"Wines & Vines, 65 Mitchell Blvd #A, San Rafael, CA 94903, USA",point_of_interest,0.00062
riccarton,"Riccarton, Christchurch, New Zealand",sublocality_level_1,0.00062
san bonifazio,"San Bonifacio VR, Italy",locality,0.00062
mycone,"Mycone Dental Supply Co, 616 Hollywood Ave, Cherry Hill, NJ 08002, USA",store,0.00062
teotihuacan,"Teotihuacan Mexican Cafe, 1511 Airline Dr, Houston, TX 77009, USA",bar,0.00062
ilan,"Ilan High School, 250 Park Ave, Long Branch, NJ 07740, USA",school,0.00062
phipps,"Phipps Conservatory and Botanical Gardens, 1 Schenley Drive, Pittsburgh, PA 15213, USA",park,0.00062
birken,"Birken Manufacturing Co, 3 Old Windsor Rd, Bloomfield, CT 06002, USA",point_of_interest,0.00062
la hougue bie,"La Hougue Bie Museum, La Route de la Hougue Bie, Grouville, Jersey",establishment,0.00062
east of europe,Eastern Europe,colloquial_area,0.00062
buria,"Buria, Haryana, India",locality,0.00062
motteville,"Motteville, France",locality,0.00062
annapolis county,"Annapolis County, NS, Canada",administrative_area_level_2,0.00062
acas,"Asian Community AIDS Services, 260 Spadina Ave #410, Toronto, ON M5T 2E4, Canada",health,0.00062
crumpton,"Crumpton, MD, USA",locality,0.00062
pinkerton,"Pinkerton Government Services Inc, 6850 Versar Center #400, Springfield, VA 22151, USA",point_of_interest,0.00062
balkan mountains,"Balkan Mountains, 5462, Bulgaria",natural_feature,0.00062
okha,"Okha, Gujarat, India",locality,0.00062
bogaz,"Bosphorus, Turkey",natural_feature,0.00062
boghaz,"Boghaz Damietta, El-Sayeda Zainab, El-Sayeda Zainab, Cairo Governorate, Egypt",point_of_interest,0.00062
pruth,Prut river,natural_feature,0.00062
kalender,"Dr. Jessica Kalender-Rich, MD, 3901 Rainbow Blvd, Kansas City, KS 66103, USA",doctor,0.00062
julfa,"Julfa, Azerbaijan",locality,0.00062
quiberon bay,"Quiberon Bay, France",natural_feature,0.00062
laos,Laos,country,0.00062
bagda,"Baghdad, Iraq",locality,0.00062
oeta,"Mount Oeta, Ipati 350 16, Greece",natural_feature,0.00062
giaour,"A Beach House At Byron, 12 Giaour St, Byron Bay NSW 2481, Australia",lodging,0.00062
solon,"Solon, OH, USA",locality,0.00062
abin,"Abin Industries, 523 W Turner St, Allentown, PA 18102, USA",point_of_interest,0.00062
motas,"Motaĺ, Belarus",locality,0.00062
motassem,"Al Motassem Zein For Marble & Granite, المنطقة الصناعية، Abou Rawash, Giza, Giza Governorate, Egypt",point_of_interest,0.00062
masulipatan,"Machilipatnam, Andhra Pradesh, India",locality,0.00062
palgrave,"Palgrave Macmillan, 175 5th Ave, New York, NY 10010, USA",book_store,0.00062
palazzo medici,"Riccardi Medici Palace, Via Camillo Cavour, 3, 50129 Firenze, Italy",art_gallery,0.00062
chesterfield gardens,"Chesterfield Gardens Apartments, 2260 Golden Garden Cir, Chester, VA 23836, USA",general_contractor,0.00062
marienbad,"Mariánské Lázně, Czech Republic",locality,0.00062
fortunio,"Fortunio, Via del Carmine, 3, 20121 Milano, Italy",restaurant,0.00062
turnpike gate,"Turnpike Gate, Claremore, OK 74017, USA",route,0.00062
black island,"Blacks Island, Florida 32456, USA",natural_feature,0.00062
ivory coast,Côte d'Ivoire,country,0.00062
new fez,"Fez, 380 Lafayette St # 205, New York, NY 10003, USA",restaurant,0.00062
malamocco,"Malamocco, 30100 Venice, Italy",neighborhood,0.00062
spring mount,"Spring Mt, PA, USA",locality,0.00062
ferdusi,"Dr. Ferdousi Shilpee, MD, 504 Medford Ave, Patchogue, NY 11772, USA",doctor,0.00062
wills,"Matthew Wesley, Esq., 11100 NE 8th St #340, Bellevue, WA 98004, USA",lawyer,0.00062
knockmore,"Knockmore, Co. Mayo, Ireland",locality,0.00062
courtland,"Courtland Partners Ltd, 127 Public Square #5050, Cleveland, OH 44114, USA",point_of_interest,0.00062
weehawken,"Weehawken, NJ, USA",locality,0.00062
san lucar,"Sanlúcar de Barrameda, Cádiz, Spain",locality,0.00062
adra,"Adra Electric Products Inc, 2302 Parkside Ave, Irving, TX 75061, USA",home_goods_store,0.00062
chaluz,"Châlus, France",locality,0.00062
lagoon,"Lagoon Amusement Park, 375 Lagoon Dr, Farmington, UT 84025, USA",amusement_park,0.00062
taganrog,"Taganrog, Rostov Oblast, Russia",locality,0.00062
laurentius,"Laurentius Salon, 815 Christian St, Philadelphia, PA 19147, USA",beauty_salon,0.00062
orissa,"Odisha, India",administrative_area_level_1,0.00062
caieta,"Gioielleria Catalano Di Caieta Simonetta, Viale della Vittoria, 82, 04019 Terracina LT, Italy",jewelry_store,0.00062
misericordia,"Misericordia University, 301 Lake Street, Dallas, PA 18612, USA",university,0.00062
rue des pyramides,"Rue des Pyramides, 75001 Paris, France",route,0.00062
naha,"Naha, Okinawa Prefecture, Japan",locality,0.00062
metella,"Mausoleo di Cecilia Metella, Via Appia Antica, 161, 178 Roma, Italy",point_of_interest,0.00062
numenius,"NUMENIUS specjalistyczne analizy przyrodnicze, doradztwo rolnicze i środowiskowe, Osiedle Dolne Miasto 14, 78-600 Wałcz, Poland",point_of_interest,0.00062
zirknitz,"Zirknitz, 9843 Zirknitz, Austria",route,0.00062
juvenal,"Southwest Medical Clinic: Jabel Juvenal T MD, 102 E 11th St, Liberal, KS 67901, USA",doctor,0.00062
mercato nuovo,"Mercato del Porcellino, Piazza del Mercato Nuovo, 50123 Firenze, Italy",point_of_interest,0.00062
place de la concorde,"Place de la Concorde, 75008 Paris, France",point_of_interest,0.00062
ponte alle grazie,"Ponte alle Grazie, 50125 Florence, Italy",point_of_interest,0.00062
westmor,"Westmor Industries, 3 Development Dr, Morris, MN 56267, USA",point_of_interest,0.00062
thorn,"Torun, Poland",locality,0.00062
lucina,"Lucina Care, 16 Midland Ave, Hicksville, NY 11801, USA",health,0.00062
la valliere,"Keith P. Lavalliere, DC, 72 S River Rd #102, Bedford, NH 03110, USA",health,0.00062
woodhouse,"Woodhouse Ford South, 2288 Osage Ranch Blvd, Plattsmouth, NE 68048, USA",car_repair,0.00062
treport,"Le Tréport, France",locality,0.00062
vintry,"Vintry Wine & Whiskey, 57 Stone St, New York, NY 10004, USA",bar,0.00062
berthold,"Berthold Technologies USA, 99 Midway Ln # E, Oak Ridge, TN 37830, USA",car_repair,0.00062
dwyka,"Dwyka Resources Limited, 2/5 Ord St, West Perth WA 6005, Australia",point_of_interest,0.00062
buffalo river,"Buffalo River, Arkansas, USA",natural_feature,0.00062
cape frances,"Saint Francis Medical Center, 211 St Francis Dr, Cape Girardeau, MO 63703, USA",physiotherapist,0.00062
comoro isles,"Comoro Islands, Comoros",colloquial_area,0.00062
karoo,"Karoo Restaurant, 3 Main St #32b, Eastham, MA 02642, USA",restaurant,0.00062
hervey,"Hervey & Hervey PA, 1143 Executive Cir, Cary, NC 27511, USA",lawyer,0.00062
castle mount,"Castle Mountain Resort, Pincher Creek, AB T0K 1W0, Canada",point_of_interest,0.00062
tanjore,"Thanjavur, Tamil Nadu 613001, India",locality,0.00062
faucon,"Faucon, France",locality,0.00062
gaol,"Public Gaol, 461 E Nicholson St, Williamsburg, VA 23185, USA",point_of_interest,0.00062
bolivar,"Bolivar Resto Lounge, 841 Washington Ave, Miami Beach, FL 33139, USA",night_club,0.00062
dioscorides,"Dioscorides, Calle Valdeamor, 56, 28110 Algete, Madrid, Spain",store,0.00062
robin hood,"Robin Hood, 826 Broadway, New York, NY 10003, USA",point_of_interest,0.00062
whittington,"NRA Whittington Center, 34025 US-64, Raton, NM 87740, USA",rv_park,0.00062
palaemon,"Smithsonian Environmental Research Center, 647 Contees Wharf Rd, Edgewater, MD 21037, USA",point_of_interest,0.00062
lancastei,"Lancaster, PA, USA",locality,0.00062
charles,"Charles Schwab, 2423 E Lincoln Dr, Phoenix, AZ 85016, USA",point_of_interest,0.00062
amirica,"Oro Amirica - Calle San Alfonso 30, Santiago, Santiago, Región Metropolitana, Chile",point_of_interest,0.00062
caduceus,"Caduceus 4 Kids, 18210 Yorba Linda Blvd #404, Yorba Linda, CA 92866, USA",hospital,0.00062
sickingen,"Sickingen-Gymnasium, Philipp-Fauth-Straße 3, 66849 Landstuhl, Germany",school,0.00062
corona,"Corona, CA, USA",locality,0.00062
al bania,Albania,country,0.00062
wiir,"WIIR Interactive, 15915 NE 4th Way, Vancouver, WA 98684, USA",electronics_store,0.00062
lichten,"Lichten & Liss-Riordan, P.C., 729 Boylston St #2000, Boston, MA 02114, USA",lawyer,0.00062
hardt,"Hardt, 1756 50e Avenue, Lachine, QC H8T 2V5, Canada",establishment,0.00062
cbarles,"Charles Schwab, 2423 E Lincoln Dr, Phoenix, AZ 85016, USA",point_of_interest,0.00062
sorbie,"Trevor Sorbie of America Inc, 1850 W McNab Rd, Fort Lauderdale, FL 33309, USA",store,0.00062
argun,"Argun, Chechnya, Russia",locality,0.00062
valentino,"Valentino Santa Monica, 3115 Pico Blvd, Santa Monica, CA 90405, USA",bar,0.00062
guido,"Guido's Restaurant, 11980 Santa Monica Blvd, Los Angeles, CA 90025, USA",bar,0.00062
ic,"Interstital Cystitis Network, 4983 Sonoma Hwy, Santa Rosa, CA 95409, USA",health,0.00062
santa magdalena,"Santa Magdalena, Sorsogon, Philippines",locality,0.00062
alan,"Steven Alan, 1659 N Damen Ave, Chicago, IL 60647, USA",clothing_store,0.00062
tarna,"33997 Tarna, Asturias, Spain",locality,0.00062
janua,"Janua, Chhattisgarh, India",locality,0.00062
joannina,"Ioannina, Greece",locality,0.00062
thorsby,"Thorsby, AL, USA",locality,0.00062
suburban garden,"Suburban Lawn & Garden, 4 W 135th St, Kansas City, MO 64145, USA",food,0.00061
castries,"Castries City, Saint Lucia",locality,0.00061
pollione,"Istituto Comprensivo Pollione, via 04023, Via Emanuele Filiberto, 73, 04023 Formia LT, Italy",establishment,0.00061
tiffin,"Tiffin, 7105 Emlen St, Philadelphia, PA 19119, USA",restaurant,0.00061
polidora,"Polidora Frank C MD, 1710 E Broad St, Hazleton, PA 18201, USA",doctor,0.00061
adalgisa,"Dra. Adalgisa Suriel, 15 Calle Peral, Mayagüez, Mayagüez 00680, Puerto Rico",doctor,0.00061
taghmon,"Taghmon, Co. Wexford, Ireland",locality,0.00061
melk,"Melk, Austria",locality,0.00061
ilsenstein,"Ilsestein, 38871 Ilsenburg, Germany",natural_feature,0.00061
kiew,"Kiev, Ukraine, 02000",locality,0.00061
beroe,"Beroe Inc, 338 Raleigh St, Holly Springs, NC 27540, USA",point_of_interest,0.00061
gallic,"Gallic Financial, 146 E 12th Ave, Eugene, OR 97401, USA",finance,0.00061
california berkeley,"University of California, Berkeley, Berkeley, CA 94720, USA",university,0.00061
whitethorn,"White Thorn Lodge, 383 State Line Rd, Darlington Township, PA 16115, USA",campground,0.00061
owhyhee,"Owyhee River, Oregon, USA",natural_feature,0.00061
lindesey,"Lindsey & Associates Inc, 3801 W Walnut St, Rogers, AR 72756, USA",real_estate_agency,0.00061
pelea,"Club de la Pelea, Calz de Tlalpan 393, Álamos, Benito Juárez, 03400 Ciudad de México, D.F., Mexico",gym,0.00061
volupia,"Studentenvereniging Volupia, Nieuw Eyckholt 300, 6419 DJ Heerlen, Netherlands",point_of_interest,0.00061
nadab,"Nadab 315101, Romania",locality,0.00061
penates,"Penates Inc, 1377 5th Ave, Bay Shore, NY 11706, USA",point_of_interest,0.00061
ostian,"Gites de Saint Ostian, st ostian, 07220 Viviers, France",lodging,0.00061
capitoline jupiter,"Temple of Jupiter Optimus Maximus, 00186 Rome, Italy",premise,0.00061
charlottenlund,"2920 Charlottenlund, Denmark",locality,0.00061
liibeck,"Liebeck, Schönberg, Germany",natural_feature,0.00061
gomorrha,"Club Sodom & Gomorrha, Am Auwaldsee 70, 85053 Ingolstadt, Germany",bar,0.00061
masca,"38489 Masca, Santa Cruz de Tenerife, Spain",locality,0.00061
palmito,"El Palmito Restaurant, Paricutín Calle 2 de Abril, Roma, 64700 Monterrey, N.L., Mexico",restaurant,0.00061
olivenza,"06100 Olivenza, Badajoz, Spain",locality,0.00061
fitzmaurice,"Fitzmaurice Community Services Inc, 2115 N 5th St, Stroudsburg, PA 18360, USA",health,0.00061
cuffe street,"Cuffe St, Dublin, Ireland",route,0.00061
valcour,"Valcour, NY 12972, USA",locality,0.00061
mador,"Mador Consulting Group, Inc., 3834 Northwood Rd, Cleveland, OH 44118, USA",point_of_interest,0.00061
alban mount,"Monte Cavo, 00040 Rocca di Papa, Metropolitan City of Rome, Italy",natural_feature,0.00061
caussin,"SCP Geraud Moins Christophe Caussin, 6 Rue du Tribunal, 35160 Montfort-sur-Meu, France",finance,0.00061
syrie,Syria,country,0.00061
krimea,Crimea,administrative_area_level_1,0.00061
monomotapa,"Crowne Plaza - ZOLspot, Park Lane, Park Ln, Harare, Zimbabwe",lodging,0.00061
toula,"Toula Manufacturing Ltd Inc, 2551 SW Grapevine Pkwy, Grapevine, TX 76051, USA",point_of_interest,0.00061
istomina,"Istomina, Tyumenskaya oblast', Russia, 626262",locality,0.00061
st pe tersburg,"St Petersburg, Russia",locality,0.00061
pelion,"Pelion, Zagora 370 01, Greece",natural_feature,0.00061
beechwood hall,"Beechwood Hall, Brookwillow Ave, West Long Branch, NJ 07764, USA",premise,0.00061
swinton,"Swinton's Art Supply, Instruction & Framing, 7160 Fisher St SE, Calgary, AB T2H 0W5, Canada",store,0.00061
miihlhausen,"Mühlhausen, Germany",locality,0.00061
langendorf,"Langendorf, Switzerland",locality,0.00061
torna,"Torna Fort, Torna Foot Rd, Charhat Wadi, Maharashtra 412212, India",premise,0.00061
winbourne,"Winbourne Elementary School, Baton Rouge, LA 70805, USA",school,0.00061
stygian lake,"Stygian Lake, Columbia-Shuswap B, BC V0E, Canada",natural_feature,0.00061
garrat,"Garrat, 64400, France",colloquial_area,0.00061
beddington,"Beddington's Bed & Bath, 2440 Yonge St, Toronto, ON M4P 2H4, Canada",home_goods_store,0.00061
mosco,"Mosco Construction Company, LLC, 266 Georges Rd, Dayton, NJ 08810, USA",general_contractor,0.00061
lacey,"Lacey, WA, USA",locality,0.00061
ardoch,"Ardoch Electric Inc, 163 Osprey Crescent, Kanata, ON K2M 2Z7, Canada",electrician,0.00061
gideon,"The Gideons International, 50 Century Blvd, Nashville, TN 37214, USA",point_of_interest,0.00061
south point,"South Point Hotel, Casino & Spa, 9777 S Las Vegas Blvd, Las Vegas, NV 89183, USA",lodging,0.00061
ceylon,Sri Lanka,country,0.00061
kirk land,"Kirkland, WA, USA",locality,0.00061
shanahan,"Bishop Shanahan High School, 220 Woodbine Rd, Downingtown, PA 19335, USA",school,0.00061
wandsbeck,"Wandsbek, Hamburg, Germany",sublocality_level_1,0.00061
dutton,"Dutton Motor Company, 8201 Auto Dr, Riverside, CA 92504, USA",car_repair,0.00061
pierrefitte,"Pierrefitte-sur-Seine, France",locality,0.00061
abernethy,"Abernethy Elementary School, 2421 SE Orange Ave, Portland, OR 97214, USA",school,0.00061
hispania,"Hispania, 601 Genesee Street, Delafield, WI 53018, USA",restaurant,0.00061
ballingall,"Ballingall Motors, 126-128 Northern Rd, Heidelberg West VIC 3081, Australia",car_repair,0.00061
decatur,"Decatur, GA, USA",locality,0.00061
laguayra,"Laguayra Dr NE, Albuquerque, NM 87108, USA",route,0.00061
yard,"The Yard Gastropub, 736 Bellefonte St, Pittsburgh, PA 15232, USA",bar,0.00061
shubrick,"Shubrick Point, LLC, 1735 Market St Suite 3750, Philadelphia, PA 19103, USA",point_of_interest,0.00061
fort niagara,"Old Fort Niagara, Youngstown, NY 14174, USA",library,0.00061
cooperstown,"Cooperstown, NY 13326, USA",locality,0.00061
sidne,"Innocorp Limited, 500 S Nine Mound Rd, Verona, WI 53593, USA",store,0.00061
philii,Philippines,country,0.00061
bartholine,"Anita Bartholin Brandt Architects PLLC (ABBArchitects), 611 Broadway, New York, NY 10012, USA",point_of_interest,0.00061
bifcay,"Biscay, Spain",administrative_area_level_2,0.00061
bailo,"Bailo Nightclub, 7020 NW 72nd Ave, Miami, FL 33166, USA",night_club,0.00061
linea,"Linea Hair Salon & Day Spa, 518 N Main St, Glen Ellyn, IL 60137, USA",beauty_salon,0.00061
mauberge,"Maubeuge, France",locality,0.00061
nivernais,"Canal Du Nivernais, Chaumigny, 58340 Saint-Gratien-Savigny, France",point_of_interest,0.00061
penthievre,"Penthièvre, 56510 Saint-Pierre-Quiberon, France",sublocality_level_1,0.00061
fresnoy,"Le Fresnoy, 22 Rue du Fresnoy, 59200 Tourcoing, France",art_gallery,0.00061
boulain,"Boulain Eric, 147 Avenue Roger Salengro, 59320 Haubourdin, France",establishment,0.00061
grenelle,"Grenelle, Paris, France",neighborhood,0.00061
saint etienne,"Saint-Étienne, France",locality,0.00061
cagliostro,"Dina M. Cagliostro, PhD, 212 Pompton Ave, Verona, NJ 07044, USA",health,0.00061
madame geoffrin,"National Museum of Women in the Arts, 1250 New York Ave NW, Washington, DC 20005, USA",museum,0.00061
madame adelaide,"Madame Hanoi, Adelaide Casino North Terrace, Adelaide SA 5000, Australia",cafe,0.00061
balsa,"National Balsa, 60 East St, Ware, MA 01082, USA",store,0.00061
rupelmonde,"Rupelmonde, 9150 Kruibeke, Belgium",sublocality_level_1,0.00061
jeta,"Jeta Corporation, 2340 Industrial Dr, Neenah, WI 54956, USA",store,0.00061
champs elysees,"Champs Elysees, Rond-Point des Champs-Élysées Marcel-Dassault, 75008 Paris, France",point_of_interest,0.00061
universal republic,"Republic Records, 1755 Broadway, New York, NY 10019, USA",point_of_interest,0.00061
molay,"De Molay International, 10200 NW Ambassador Dr, Kansas City, MO 64153, USA",point_of_interest,0.00061
nepaul,Nepal,country,0.00061
marriot,"Residence Inn by Marriott Temple, 4301 S General Bruce Dr, Temple, TX 76502, USA",lodging,0.00061
sangor,"Sangor Productions, 61 Eberle Rd, Latham, NY 12110, USA",point_of_interest,0.00061
villeroi,"Villeroi, 42600, France",colloquial_area,0.00061
ottoman empire,Turkey,country,0.00061
domenichinos,"Hotel Domenichino, Via Domenichino, 41, 20149 Milano, Italy",lodging,0.00061
petrarca,"Petrarca Cucina e Vino, 34 White St, New York, NY 10013, USA",bar,0.00061
molieres,"Les Molières Cycles, 10 Place de la Mairie, 91470 Les Molières, France",store,0.00061
via balbi,"Via Balbi, Rue de Namur 80, 1000 Bruxelles, Belgium",establishment,0.00061
litta,"Mayo Eugenio Litta Children's Hospital, 1216 2nd St SW, Rochester, MN 55902, USA",hospital,0.00061
balak,"Gufa Shiv Bhagat Baba Balak, 15026 Hillside Avenue, Jamaica, NY 11432, USA",church,0.00061
domeni,"Lo Domeni, route des vignes vieilles, 46140 Caillac, France",food,0.00061
st christo,"Saint-Christo-en-Jarez, France",locality,0.00061
gourdon,"Gourdon, France",locality,0.00061
